flim_year,ceremony_year,ceremony,category,nominee,film,winner
1981,1982,54,ACTRESS IN A LEADING ROLE,Susan Sarandon,Atlantic City,FALSE
1981,1982,54,ACTRESS IN A LEADING ROLE,Meryl Streep,The French Lieutenant's Woman,FALSE
1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Melinda Dillon,Absence of Malice,FALSE
1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Jane Fonda,On Golden Pond,FALSE
1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Joan Hackett,Only When I Laugh,FALSE
1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Elizabeth McGovern,Ragtime,FALSE
1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Maureen Stapleton,Reds,TRUE
1981,1982,54,DIRECTING,Louis Malle,Atlantic City,FALSE
1981,1982,54,DIRECTING,Hugh Hudson,Chariots of Fire,FALSE
1981,1982,54,DIRECTING,Mark Rydell,On Golden Pond,FALSE
1981,1982,54,DIRECTING,Steven Spielberg,Raiders of the Lost Ark,FALSE
1981,1982,54,DIRECTING,Warren Beatty,Reds,TRUE
1981,1982,54,BEST PICTURE,"Denis Heroux and John Kemeny, Producers",Atlantic City,FALSE
1981,1982,54,BEST PICTURE,"David Puttnam, Producer",Chariots of Fire,TRUE
1981,1982,54,BEST PICTURE,"Bruce Gilbert, Producer",On Golden Pond,FALSE
1981,1982,54,BEST PICTURE,"Frank Marshall, Producer",Raiders of the Lost Ark,FALSE
1981,1982,54,BEST PICTURE,"Warren Beatty, Producer",Reds,FALSE
1981,1982,54,WRITING (Screenplay Based on Material from Another Medium),Harold Pinter,The French Lieutenant's Woman,FALSE
1981,1982,54,WRITING (Screenplay Based on Material from Another Medium),Ernest Thompson,On Golden Pond,TRUE
1981,1982,54,WRITING (Screenplay Based on Material from Another Medium),Dennis Potter,Pennies from Heaven,FALSE
1981,1982,54,WRITING (Screenplay Based on Material from Another Medium),"Jay Presson Allen, Sidney Lumet",Prince of the City,FALSE
1981,1982,54,WRITING (Screenplay Based on Material from Another Medium),Michael Weller,Ragtime,FALSE
1981,1982,54,WRITING (Screenplay Written Directly for the Screen),Kurt Luedtke,Absence of Malice,FALSE
1981,1982,54,WRITING (Screenplay Written Directly for the Screen),Steve Gordon,Arthur,FALSE
1981,1982,54,WRITING (Screenplay Written Directly for the Screen),John Guare,Atlantic City,FALSE
1981,1982,54,WRITING (Screenplay Written Directly for the Screen),Colin Welland,Chariots of Fire,TRUE
1981,1982,54,WRITING (Screenplay Written Directly for the Screen),"Warren Beatty, Trevor Griffiths",Reds,FALSE
1982,1983,55,ACTOR IN A LEADING ROLE,Dustin Hoffman,Tootsie,FALSE
1982,1983,55,ACTOR IN A LEADING ROLE,Ben Kingsley,Gandhi,TRUE
1982,1983,55,ACTOR IN A LEADING ROLE,Jack Lemmon,Missing,FALSE
1982,1983,55,ACTOR IN A LEADING ROLE,Paul Newman,The Verdict,FALSE
1982,1983,55,ACTOR IN A LEADING ROLE,Peter O'Toole,My Favorite Year,FALSE
1982,1983,55,ACTOR IN A SUPPORTING ROLE,Charles Durning,The Best Little Whorehouse in Texas,FALSE
1982,1983,55,ACTOR IN A SUPPORTING ROLE,"Louis Gossett, Jr.",An Officer and a Gentleman,TRUE
1982,1983,55,ACTOR IN A SUPPORTING ROLE,John Lithgow,The World According to Garp,FALSE
1982,1983,55,ACTOR IN A SUPPORTING ROLE,James Mason,The Verdict,FALSE
1982,1983,55,ACTOR IN A SUPPORTING ROLE,Robert Preston,Victor/Victoria,FALSE
1982,1983,55,ACTRESS IN A LEADING ROLE,Julie Andrews,Victor/Victoria,FALSE
1982,1983,55,ACTRESS IN A LEADING ROLE,Jessica Lange,Frances,FALSE
1982,1983,55,ACTRESS IN A LEADING ROLE,Sissy Spacek,Missing,FALSE
1982,1983,55,ACTRESS IN A LEADING ROLE,Meryl Streep,Sophie's Choice,TRUE
1982,1983,55,ACTRESS IN A LEADING ROLE,Debra Winger,An Officer and a Gentleman,FALSE
1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Glenn Close,The World According to Garp,FALSE
1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Teri Garr,Tootsie,FALSE
1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Jessica Lange,Tootsie,TRUE
1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Kim Stanley,Frances,FALSE
1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Lesley Ann Warren,Victor/Victoria,FALSE
1982,1983,55,DIRECTING,Wolfgang Petersen,Das Boot,FALSE
1982,1983,55,DIRECTING,Steven Spielberg,E.T. The Extra-Terrestrial,FALSE
1982,1983,55,DIRECTING,Richard Attenborough,Gandhi,TRUE
1982,1983,55,DIRECTING,Sydney Pollack,Tootsie,FALSE
1982,1983,55,DIRECTING,Sidney Lumet,The Verdict,FALSE
1982,1983,55,BEST PICTURE,"Steven Spielberg and Kathleen Kennedy, Producers",E.T. The Extra-Terrestrial,FALSE
1982,1983,55,BEST PICTURE,"Richard Attenborough, Producer",Gandhi,TRUE
1982,1983,55,BEST PICTURE,"Edward Lewis and Mildred Lewis, Producers",Missing,FALSE
1982,1983,55,BEST PICTURE,"Sydney Pollack and Dick Richards, Producers",Tootsie,FALSE
1982,1983,55,BEST PICTURE,"Richard D. Zanuck and David Brown, Producers",The Verdict,FALSE
1982,1983,55,WRITING (Screenplay Based on Material from Another Medium),Wolfgang Petersen,Das Boot,FALSE
1982,1983,55,WRITING (Screenplay Based on Material from Another Medium),"Costa-Gavras, Donald Stewart",Missing,TRUE
1982,1983,55,WRITING (Screenplay Based on Material from Another Medium),Alan J. Pakula,Sophie's Choice,FALSE
1982,1983,55,WRITING (Screenplay Based on Material from Another Medium),David Mamet,The Verdict,FALSE
1982,1983,55,WRITING (Screenplay Based on Material from Another Medium),Blake Edwards,Victor/Victoria,FALSE
1982,1983,55,WRITING (Screenplay Written Directly for the Screen),Barry Levinson,Diner,FALSE
1982,1983,55,WRITING (Screenplay Written Directly for the Screen),Melissa Mathison,E.T. The Extra-Terrestrial,FALSE
1982,1983,55,WRITING (Screenplay Written Directly for the Screen),John Briley,Gandhi,TRUE
1982,1983,55,WRITING (Screenplay Written Directly for the Screen),Douglas Day Stewart,An Officer and a Gentleman,FALSE
1982,1983,55,WRITING (Screenplay Written Directly for the Screen),"Screenplay by Larry Gelbart, Murray Schisgal; Story by Don McGuire, Larry Gelbart",Tootsie,FALSE
1983,1984,56,ACTOR IN A LEADING ROLE,Michael Caine,Educating Rita,FALSE
1983,1984,56,ACTOR IN A LEADING ROLE,Tom Conti,"Reuben, Reuben",FALSE
1983,1984,56,ACTOR IN A LEADING ROLE,Tom Courtenay,The Dresser,FALSE
1983,1984,56,ACTOR IN A LEADING ROLE,Robert Duvall,Tender Mercies,TRUE
1983,1984,56,ACTOR IN A LEADING ROLE,Albert Finney,The Dresser,FALSE
1983,1984,56,ACTOR IN A SUPPORTING ROLE,Charles Durning,To Be or Not to Be,FALSE
1983,1984,56,ACTOR IN A SUPPORTING ROLE,John Lithgow,Terms of Endearment,FALSE
1983,1984,56,ACTOR IN A SUPPORTING ROLE,Jack Nicholson,Terms of Endearment,TRUE
1983,1984,56,ACTOR IN A SUPPORTING ROLE,Sam Shepard,The Right Stuff,FALSE
1983,1984,56,ACTOR IN A SUPPORTING ROLE,Rip Torn,Cross Creek,FALSE
1983,1984,56,ACTRESS IN A LEADING ROLE,Jane Alexander,Testament,FALSE
1983,1984,56,ACTRESS IN A LEADING ROLE,Shirley MacLaine,Terms of Endearment,TRUE
1983,1984,56,ACTRESS IN A LEADING ROLE,Meryl Streep,Silkwood,FALSE
1983,1984,56,ACTRESS IN A LEADING ROLE,Julie Walters,Educating Rita,FALSE
1983,1984,56,ACTRESS IN A LEADING ROLE,Debra Winger,Terms of Endearment,FALSE
1983,1984,56,ACTRESS IN A SUPPORTING ROLE,Cher,Silkwood,FALSE
1983,1984,56,ACTRESS IN A SUPPORTING ROLE,Glenn Close,The Big Chill,FALSE
1983,1984,56,ACTRESS IN A SUPPORTING ROLE,Linda Hunt,The Year of Living Dangerously,TRUE
1983,1984,56,ACTRESS IN A SUPPORTING ROLE,Amy Irving,Yentl,FALSE
1983,1984,56,ACTRESS IN A SUPPORTING ROLE,Alfre Woodard,Cross Creek,FALSE
1983,1984,56,DIRECTING,Peter Yates,The Dresser,FALSE
1983,1984,56,DIRECTING,Ingmar Bergman,Fanny & Alexander,FALSE
1983,1984,56,DIRECTING,Mike Nichols,Silkwood,FALSE
1983,1984,56,DIRECTING,Bruce Beresford,Tender Mercies,FALSE
1983,1984,56,DIRECTING,James L. Brooks,Terms of Endearment,TRUE
1983,1984,56,BEST PICTURE,"Michael Shamberg, Producer",The Big Chill,FALSE
1983,1984,56,BEST PICTURE,"Peter Yates, Producer",The Dresser,FALSE
1983,1984,56,BEST PICTURE,"Irwin Winkler and Robert Chartoff, Producers",The Right Stuff,FALSE
1983,1984,56,BEST PICTURE,"Philip S. Hobel, Producer",Tender Mercies,FALSE
1983,1984,56,BEST PICTURE,"James L. Brooks, Producer",Terms of Endearment,TRUE
1983,1984,56,WRITING (Screenplay Based on Material from Another Medium),Harold Pinter,Betrayal,FALSE
1983,1984,56,WRITING (Screenplay Based on Material from Another Medium),Ronald Harwood,The Dresser,FALSE
1983,1984,56,WRITING (Screenplay Based on Material from Another Medium),Willy Russell,Educating Rita,FALSE
1983,1984,56,WRITING (Screenplay Based on Material from Another Medium),Julius J. Epstein,"Reuben, Reuben",FALSE
1983,1984,56,WRITING (Screenplay Based on Material from Another Medium),James L. Brooks,Terms of Endearment,TRUE
1983,1984,56,WRITING (Screenplay Written Directly for the Screen),"Lawrence Kasdan, Barbara Benedek",The Big Chill,FALSE
1983,1984,56,WRITING (Screenplay Written Directly for the Screen),Ingmar Bergman,Fanny & Alexander,FALSE
1983,1984,56,WRITING (Screenplay Written Directly for the Screen),"Nora Ephron, Alice Arlen",Silkwood,FALSE
1983,1984,56,WRITING (Screenplay Written Directly for the Screen),Horton Foote,Tender Mercies,TRUE
1983,1984,56,WRITING (Screenplay Written Directly for the Screen),"Lawrence Lasker, Walter F. Parkes",WarGames,FALSE
1984,1985,57,ACTOR IN A LEADING ROLE,F. Murray Abraham,Amadeus,TRUE
1984,1985,57,ACTOR IN A LEADING ROLE,Jeff Bridges,Starman,FALSE
1984,1985,57,ACTOR IN A LEADING ROLE,Albert Finney,Under the Volcano,FALSE
1984,1985,57,ACTOR IN A LEADING ROLE,Tom Hulce,Amadeus,FALSE
1984,1985,57,ACTOR IN A LEADING ROLE,Sam Waterston,The Killing Fields,FALSE
1984,1985,57,ACTOR IN A SUPPORTING ROLE,Adolph Caesar,A Soldier's Story,FALSE
1984,1985,57,ACTOR IN A SUPPORTING ROLE,John Malkovich,Places in the Heart,FALSE
1984,1985,57,ACTOR IN A SUPPORTING ROLE,Noriyuki 'Pat' Morita,The Karate Kid,FALSE
1984,1985,57,ACTOR IN A SUPPORTING ROLE,Haing S. Ngor,The Killing Fields,TRUE
1984,1985,57,ACTOR IN A SUPPORTING ROLE,Ralph Richardson,"Greystoke: The Legend of Tarzan, Lord of the Apes",FALSE
1984,1985,57,ACTRESS IN A LEADING ROLE,Judy Davis,A Passage to India,FALSE
1984,1985,57,ACTRESS IN A LEADING ROLE,Sally Field,Places in the Heart,TRUE
1984,1985,57,ACTRESS IN A LEADING ROLE,Jessica Lange,Country,FALSE
1984,1985,57,ACTRESS IN A LEADING ROLE,Vanessa Redgrave,The Bostonians,FALSE
1984,1985,57,ACTRESS IN A LEADING ROLE,Sissy Spacek,The River,FALSE
1984,1985,57,ACTRESS IN A SUPPORTING ROLE,Peggy Ashcroft,A Passage to India,TRUE
1984,1985,57,ACTRESS IN A SUPPORTING ROLE,Glenn Close,The Natural,FALSE
1984,1985,57,ACTRESS IN A SUPPORTING ROLE,Lindsay Crouse,Places in the Heart,FALSE
1984,1985,57,ACTRESS IN A SUPPORTING ROLE,Christine Lahti,Swing Shift,FALSE
1984,1985,57,ACTRESS IN A SUPPORTING ROLE,Geraldine Page,The Pope of Greenwich Village,FALSE
1984,1985,57,DIRECTING,Milos Forman,Amadeus,TRUE
1984,1985,57,DIRECTING,Woody Allen,Broadway Danny Rose,FALSE
1984,1985,57,DIRECTING,Roland Joffe,The Killing Fields,FALSE
1984,1985,57,DIRECTING,David Lean,A Passage to India,FALSE
1984,1985,57,DIRECTING,Robert Benton,Places in the Heart,FALSE
1984,1985,57,BEST PICTURE,"Saul Zaentz, Producer",Amadeus,TRUE
1984,1985,57,BEST PICTURE,"David Puttnam, Producer",The Killing Fields,FALSE
1984,1985,57,BEST PICTURE,"John Brabourne and Richard Goodwin, Producers",A Passage to India,FALSE
1984,1985,57,BEST PICTURE,"Arlene Donovan, Producer",Places in the Heart,FALSE
1984,1985,57,BEST PICTURE,"Norman Jewison, Ronald L. Schwary and Patrick Palmer, Producers",A Soldier's Story,FALSE
1984,1985,57,WRITING (Screenplay Based on Material from Another Medium),Peter Shaffer,Amadeus,TRUE
1984,1985,57,WRITING (Screenplay Based on Material from Another Medium),"P.H. Vazak, Michael Austin","Greystoke: The Legend of Tarzan, Lord of the Apes",FALSE
1984,1985,57,WRITING (Screenplay Based on Material from Another Medium),Bruce Robinson,The Killing Fields,FALSE
1984,1985,57,WRITING (Screenplay Based on Material from Another Medium),David Lean,A Passage to India,FALSE
1984,1985,57,WRITING (Screenplay Based on Material from Another Medium),Charles Fuller,A Soldier's Story,FALSE
1984,1985,57,WRITING (Screenplay Written Directly for the Screen),"Screenplay by Daniel Petrie, Jr.;  Story by Danilo Bach, Daniel Petrie, Jr.",Beverly Hills Cop,FALSE
1984,1985,57,WRITING (Screenplay Written Directly for the Screen),Woody Allen,Broadway Danny Rose,FALSE
1984,1985,57,WRITING (Screenplay Written Directly for the Screen),"Gregory Nava, Anna Thomas",El Norte,FALSE
1984,1985,57,WRITING (Screenplay Written Directly for the Screen),Robert Benton,Places in the Heart,TRUE
1984,1985,57,WRITING (Screenplay Written Directly for the Screen),"Screenplay by Lowell Ganz, Babaloo Mandel, Bruce Jay Friedman;  Screen Story by Bruce Jay Friedman;  Based on a story by Brian Grazer",Splash,FALSE
1985,1986,58,ACTOR IN A LEADING ROLE,Harrison Ford,Witness,FALSE
1985,1986,58,ACTOR IN A LEADING ROLE,James Garner,Murphy's Romance,FALSE
1985,1986,58,ACTOR IN A LEADING ROLE,William Hurt,Kiss of the Spider Woman,TRUE
1985,1986,58,ACTOR IN A LEADING ROLE,Jack Nicholson,Prizzi's Honor,FALSE
1985,1986,58,ACTOR IN A LEADING ROLE,Jon Voight,Runaway Train,FALSE
1985,1986,58,ACTOR IN A SUPPORTING ROLE,Don Ameche,Cocoon,TRUE
1985,1986,58,ACTOR IN A SUPPORTING ROLE,Klaus Maria Brandauer,Out of Africa,FALSE
1985,1986,58,ACTOR IN A SUPPORTING ROLE,William Hickey,Prizzi's Honor,FALSE
1985,1986,58,ACTOR IN A SUPPORTING ROLE,Robert Loggia,Jagged Edge,FALSE
1985,1986,58,ACTOR IN A SUPPORTING ROLE,Eric Roberts,Runaway Train,FALSE
1985,1986,58,ACTRESS IN A LEADING ROLE,Anne Bancroft,Agnes of God,FALSE
1985,1986,58,ACTRESS IN A LEADING ROLE,Whoopi Goldberg,The Color Purple,FALSE
1985,1986,58,ACTRESS IN A LEADING ROLE,Jessica Lange,Sweet Dreams,FALSE
1985,1986,58,ACTRESS IN A LEADING ROLE,Geraldine Page,The Trip to Bountiful,TRUE
1985,1986,58,ACTRESS IN A LEADING ROLE,Meryl Streep,Out of Africa,FALSE
1985,1986,58,ACTRESS IN A SUPPORTING ROLE,Margaret Avery,The Color Purple,FALSE
1985,1986,58,ACTRESS IN A SUPPORTING ROLE,Anjelica Huston,Prizzi's Honor,TRUE
1985,1986,58,ACTRESS IN A SUPPORTING ROLE,Amy Madigan,Twice in a Lifetime,FALSE
1985,1986,58,ACTRESS IN A SUPPORTING ROLE,Meg Tilly,Agnes of God,FALSE
1985,1986,58,ACTRESS IN A SUPPORTING ROLE,Oprah Winfrey,The Color Purple,FALSE
1985,1986,58,DIRECTING,Hector Babenco,Kiss of the Spider Woman,FALSE
1985,1986,58,DIRECTING,Sydney Pollack,Out of Africa,TRUE
1985,1986,58,DIRECTING,John Huston,Prizzi's Honor,FALSE
1985,1986,58,DIRECTING,Akira Kurosawa,Ran,FALSE
1985,1986,58,DIRECTING,Peter Weir,Witness,FALSE
1985,1986,58,BEST PICTURE,"Steven Spielberg, Kathleen Kennedy, Frank Marshall and Quincy Jones, Producers",The Color Purple,FALSE
1985,1986,58,BEST PICTURE,"David Weisman, Producer",Kiss of the Spider Woman,FALSE
1985,1986,58,BEST PICTURE,"Sydney Pollack, Producer",Out of Africa,TRUE
1985,1986,58,BEST PICTURE,"John Foreman, Producer",Prizzi's Honor,FALSE
1985,1986,58,BEST PICTURE,"Edward S. Feldman, Producer",Witness,FALSE
1985,1986,58,WRITING (Screenplay Based on Material from Another Medium),Menno Meyjes,The Color Purple,FALSE
1985,1986,58,WRITING (Screenplay Based on Material from Another Medium),Leonard Schrader,Kiss of the Spider Woman,FALSE
1985,1986,58,WRITING (Screenplay Based on Material from Another Medium),Kurt Luedtke,Out of Africa,TRUE
1985,1986,58,WRITING (Screenplay Based on Material from Another Medium),"Richard Condon, Janet Roach",Prizzi's Honor,FALSE
1985,1986,58,WRITING (Screenplay Based on Material from Another Medium),Horton Foote,The Trip to Bountiful,FALSE
1985,1986,58,WRITING (Screenplay Written Directly for the Screen),"Robert Zemeckis, Bob Gale",Back to the Future,FALSE
1985,1986,58,WRITING (Screenplay Written Directly for the Screen),"Terry Gilliam, Tom Stoppard, Charles McKeown",Brazil,FALSE
1985,1986,58,WRITING (Screenplay Written Directly for the Screen),"Luis Puenzo, Aida Bortnik",The Official Story,FALSE
1985,1986,58,WRITING (Screenplay Written Directly for the Screen),Woody Allen,The Purple Rose of Cairo,FALSE
1985,1986,58,WRITING (Screenplay Written Directly for the Screen),"Screenplay by Earl W. Wallace, William Kelley;  Story by William Kelley, Pamela Wallace, Earl W. Wallace",Witness,TRUE
1986,1987,59,ACTOR IN A LEADING ROLE,Dexter Gordon,'Round Midnight,FALSE
1986,1987,59,ACTOR IN A LEADING ROLE,Bob Hoskins,Mona Lisa,FALSE
1986,1987,59,ACTOR IN A LEADING ROLE,William Hurt,Children of a Lesser God,FALSE
1986,1987,59,ACTOR IN A LEADING ROLE,Paul Newman,The Color of Money,TRUE
1986,1987,59,ACTOR IN A LEADING ROLE,James Woods,Salvador,FALSE
1986,1987,59,ACTOR IN A SUPPORTING ROLE,Tom Berenger,Platoon,FALSE
1986,1987,59,ACTOR IN A SUPPORTING ROLE,Michael Caine,Hannah and Her Sisters,TRUE
1986,1987,59,ACTOR IN A SUPPORTING ROLE,Willem Dafoe,Platoon,FALSE
1986,1987,59,ACTOR IN A SUPPORTING ROLE,Denholm Elliott,A Room with a View,FALSE
1986,1987,59,ACTOR IN A SUPPORTING ROLE,Dennis Hopper,Hoosiers,FALSE
1986,1987,59,ACTRESS IN A LEADING ROLE,Jane Fonda,The Morning After,FALSE
1986,1987,59,ACTRESS IN A LEADING ROLE,Marlee Matlin,Children of a Lesser God,TRUE
1986,1987,59,ACTRESS IN A LEADING ROLE,Sissy Spacek,Crimes of the Heart,FALSE
1986,1987,59,ACTRESS IN A LEADING ROLE,Kathleen Turner,Peggy Sue Got Married,FALSE
1986,1987,59,ACTRESS IN A LEADING ROLE,Sigourney Weaver,Aliens,FALSE
1986,1987,59,ACTRESS IN A SUPPORTING ROLE,Tess Harper,Crimes of the Heart,FALSE
1986,1987,59,ACTRESS IN A SUPPORTING ROLE,Piper Laurie,Children of a Lesser God,FALSE
1986,1987,59,ACTRESS IN A SUPPORTING ROLE,Mary Elizabeth Mastrantonio,The Color of Money,FALSE
1986,1987,59,ACTRESS IN A SUPPORTING ROLE,Maggie Smith,A Room with a View,FALSE
1986,1987,59,ACTRESS IN A SUPPORTING ROLE,Dianne Wiest,Hannah and Her Sisters,TRUE
1986,1987,59,DIRECTING,David Lynch,Blue Velvet,FALSE
1986,1987,59,DIRECTING,Woody Allen,Hannah and Her Sisters,FALSE
1986,1987,59,DIRECTING,Roland Joffe,The Mission,FALSE
1986,1987,59,DIRECTING,Oliver Stone,Platoon,TRUE
1986,1987,59,DIRECTING,James Ivory,A Room with a View,FALSE
1986,1987,59,BEST PICTURE,"Burt Sugarman and Patrick Palmer, Producers",Children of a Lesser God,FALSE
1986,1987,59,BEST PICTURE,"Robert Greenhut, Producer",Hannah and Her Sisters,FALSE
1986,1987,59,BEST PICTURE,"Fernando Ghia and David Puttnam, Producers",The Mission,FALSE
1986,1987,59,BEST PICTURE,"Arnold Kopelson, Producer",Platoon,TRUE
1986,1987,59,BEST PICTURE,"Ismail Merchant, Producer",A Room with a View,FALSE
1986,1987,59,WRITING (Screenplay Based on Material from Another Medium),"Hesper Anderson, Mark Medoff",Children of a Lesser God,FALSE
1986,1987,59,WRITING (Screenplay Based on Material from Another Medium),Richard Price,The Color of Money,FALSE
1986,1987,59,WRITING (Screenplay Based on Material from Another Medium),Beth Henley,Crimes of the Heart,FALSE
1986,1987,59,WRITING (Screenplay Based on Material from Another Medium),Ruth Prawer Jhabvala,A Room with a View,TRUE
1986,1987,59,WRITING (Screenplay Based on Material from Another Medium),"Raynold Gideon, Bruce A. Evans",Stand by Me,FALSE
1986,1987,59,WRITING (Screenplay Written Directly for the Screen),"Screenplay by Paul Hogan, Ken Shadie, John Cornell;  Story by Paul Hogan",'Crocodile' Dundee,FALSE
1986,1987,59,WRITING (Screenplay Written Directly for the Screen),Woody Allen,Hannah and Her Sisters,TRUE
1986,1987,59,WRITING (Screenplay Written Directly for the Screen),Hanif Kureishi,My Beautiful Laundrette,FALSE
1986,1987,59,WRITING (Screenplay Written Directly for the Screen),Oliver Stone,Platoon,FALSE
1986,1987,59,WRITING (Screenplay Written Directly for the Screen),"Oliver Stone, Richard Boyle",Salvador,FALSE
1987,1988,60,ACTOR IN A LEADING ROLE,Michael Douglas,Wall Street,TRUE
1987,1988,60,ACTOR IN A LEADING ROLE,William Hurt,Broadcast News,FALSE
1987,1988,60,ACTOR IN A LEADING ROLE,Marcello Mastroianni,Dark Eyes,FALSE
1987,1988,60,ACTOR IN A LEADING ROLE,Jack Nicholson,Ironweed,FALSE
1987,1988,60,ACTOR IN A LEADING ROLE,Robin Williams,"Good Morning, Vietnam",FALSE
1987,1988,60,ACTOR IN A SUPPORTING ROLE,Albert Brooks,Broadcast News,FALSE
1987,1988,60,ACTOR IN A SUPPORTING ROLE,Sean Connery,The Untouchables,TRUE
1987,1988,60,ACTOR IN A SUPPORTING ROLE,Morgan Freeman,Street Smart,FALSE
1987,1988,60,ACTOR IN A SUPPORTING ROLE,Vincent Gardenia,Moonstruck,FALSE
1987,1988,60,ACTOR IN A SUPPORTING ROLE,Denzel Washington,Cry Freedom,FALSE
